task_id,topic_id,task_type,instruction,prompt,correct_answer,accepted_answers,error_explanation,status
g0381,perfecto_vs_indefinido,translation,Переведи на испанский,В 2019 году я был в Севилье.,En 2019 estuve en Sevilla.,En 2019 estuve en Sevilla.,Конкретный год — indefinido.,active
g0382,perfecto_vs_indefinido,translation,Переведи на испанский,Сегодня Марта пришла поздно.,Hoy Marta ha llegado tarde.,Hoy Marta ha llegado tarde.,Сегодня — perfecto.,active
g0383,perfecto_vs_indefinido,translation,Переведи на испанский,Вчера Марта пришла поздно.,Ayer Marta llegó tarde.,Ayer Marta llegó tarde.,Ayer — indefinido.,active
g0384,perfecto_vs_indefinido,translation,Переведи на испанский,В этом месяце они много путешествовали.,Este mes han viajado mucho.,Este mes han viajado mucho.,Текущий месяц — perfecto.,active
g0385,perfecto_vs_indefinido,translation,Переведи на испанский,В прошлом месяце они много путешествовали.,El mes pasado viajaron mucho.,El mes pasado viajaron mucho.,Завершённый месяц — indefinido.,active
g0386,perfecto_vs_indefinido,translation,Переведи на испанский,Ты уже сделал домашнее задание сегодня?,¿Ya has hecho la tarea hoy?,¿Ya has hecho la tarea hoy?,Hoy + ya — perfecto.,active
g0387,perfecto_vs_indefinido,translation,Переведи на испанский,Ты сделал домашнее задание вчера вечером?,¿Hiciste la tarea anoche?,¿Hiciste la tarea anoche?,Anoche — indefinido.,active
g0388,perfecto_vs_indefinido,translation,Переведи на испанский,Я никогда не пробовал осьминога.,Nunca he probado pulpo.,Nunca he probado pulpo.,Жизненный опыт — perfecto.,active
g0389,perfecto_vs_indefinido,translation,Переведи на испанский,В двадцать лет я впервые попробовал осьминога.,A los veinte años probé pulpo por primera vez.,A los veinte años probé pulpo por primera vez.,Конкретный момент — indefinido.,active
g0390,perfecto_vs_indefinido,translation,Переведи на испанский,Сегодня утром я пил кофе.,Esta mañana he bebido café.,Esta mañana he bebido café.,Текущий период дня.,active
g0391,perfecto_vs_indefinido,translation,Переведи на испанский,Вчера утром я пил кофе.,Ayer por la mañana bebí café.,Ayer por la mañana bebí café.,Завершённый период.,active
g0392,perfecto_vs_indefinido,translation,Переведи на испанский,Сегодня мы были дома.,Hoy hemos estado en casa.,Hoy hemos estado en casa.,Сегодня — perfecto.,active
g0393,perfecto_vs_indefinido,translation,Переведи на испанский,В воскресенье мы были дома.,El domingo estuvimos en casa.,El domingo estuvimos en casa.,Конкретный день.,active
g0394,perfecto_vs_indefinido,translation,Переведи на испанский,Ты уже нашёл ответ?,¿Ya has encontrado la respuesta?,¿Ya has encontrado la respuesta?,Связь с настоящим.,active
g0395,perfecto_vs_indefinido,translation,Переведи на испанский,Вчера вечером я нашёл ответ.,Ayer por la noche encontré la respuesta.,Ayer por la noche encontré la respuesta.,Завершённое действие.,active
g0396,perfecto_vs_indefinido,translation,Переведи на испанский,В этом году мы много путешествовали.,Este año hemos viajado mucho.,Este año hemos viajado mucho.,Текущий год.,active
g0397,perfecto_vs_indefinido,translation,Переведи на испанский,В прошлом году мы много путешествовали.,El año pasado viajamos mucho.,El año pasado viajamos mucho.,Завершённый год.,active
g0398,perfecto_vs_indefinido,translation,Переведи на испанский,Она сегодня звонила матери.,Hoy ha llamado a su madre.,Hoy ha llamado a su madre.,Сегодня — perfecto.,active
g0399,perfecto_vs_indefinido,translation,Переведи на испанский,Она вчера звонила матери.,Ayer llamó a su madre.,Ayer llamó a su madre.,Ayer — indefinido.,active
g0400,perfecto_vs_indefinido,translation,Переведи на испанский,Ты когда-нибудь читал эту книгу?,¿Alguna vez has leído este libro?,¿Alguna vez has leído este libro?,Жизненный опыт.,active
g0401,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ veo todos los días. (a Juan),lo,lo,a Juan → masculino singular directo → lo.,active
g0402,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ escribo una carta. (a María),le,le,a María → indirecto → le.,active
g0403,pronombres,multiple_choice,Выбери правильное местоимение,Nosotros ___ invitamos. (a Ana),la,la,Ana → directo femenino singular → la.,active
g0404,pronombres,multiple_choice,Выбери правильное местоимение,¿Tú ___ das el libro? (a ellos),les,les,a ellos → indirecto plural → les.,active
g0405,pronombres,multiple_choice,Выбери правильное местоимение,Ella ___ llama hoy. (a mí),me,me,a mí → me.,active
g0406,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ explico la tarea. (a ti),te,te,a ti → te.,active
g0407,pronombres,multiple_choice,Выбери правильное местоимение,Él ___ compra. (los zapatos),los,los,los zapatos → directo plural masculino.,active
g0408,pronombres,multiple_choice,Выбери правильное местоимение,Nosotras ___ escribimos. (a nuestras amigas),les,les,Indirecto plural → les.,active
g0409,pronombres,multiple_choice,Выбери правильное местоимение,¿Tú ___ conoces? (a Laura),la,la,Laura → directo femenino singular.,active
g0410,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ digo la verdad. (a usted),le,le,a usted → indirecto singular le.,active
g0411,pronombres,multiple_choice,Выбери правильное местоимение,Ella ___ ve. (a nosotros),nos,nos,a nosotros → nos.,active
g0412,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ mando un mensaje. (a vosotros),os,os,a vosotros → os.,active
g0413,pronombres,multiple_choice,Выбери правильное местоимение,Él ___ escucha. (la canción),la,la,la canción → directo femenino singular.,active
g0414,pronombres,multiple_choice,Выбери правильное местоимение,Nosotros ___ regalamos flores. (a nuestra madre),le,le,a nuestra madre → indirecto singular.,active
g0415,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ necesito. (a ti),te,te,a ti → te.,active
g0416,pronombres,multiple_choice,Выбери правильное местоимение,Tú ___ miras. (a mí),me,me,a mí → me.,active
g0417,pronombres,multiple_choice,Выбери правильное местоимение,Ellos ___ llaman. (a vosotros),os,os,a vosotros → os.,active
g0418,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ compro. (las entradas),las,las,las entradas → directo femenino plural.,active
g0419,pronombres,multiple_choice,Выбери правильное местоимение,Ella ___ presta dinero. (a mí),me,me,a mí → me.,active
g0420,pronombres,multiple_choice,Выбери правильное местоимение,Nosotros ___ conocemos. (a ellos),los,los,a ellos как прямое дополнение → los.,active
g0421,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ doy las llaves. (a Juan),le,le,Непрямое дополнение → le.,active
g0422,pronombres,multiple_choice,Выбери правильное местоимение,Ella ___ abraza. (a su hija),la,la,Прямое дополнение → la.,active
g0423,pronombres,multiple_choice,Выбери правильное местоимение,Nosotros ___ decimos la verdad. (a ellos),les,les,Непрямое дополнение мн. число.,active
g0424,pronombres,multiple_choice,Выбери правильное местоимение,Yo ___ busco. (a mis amigos),los,los,Прямое дополнение мн. число.,active
g0425,pronombres,multiple_choice,Выбери правильное местоимение,Tú ___ escribes. (a mí),me,me,Адресат — me.,active
g0426,pronombres,fill_form,Вставь правильное местоимение,Yo ___ veo. (a María),la,la,"Прямое дополнение, fem. sing.",active
g0427,pronombres,fill_form,Вставь правильное местоимение,Yo ___ doy el libro. (a Juan),le,le,"Непрямое дополнение, sing.",active
g0428,pronombres,fill_form,Вставь правильное местоимение,Ella ___ llama. (a nosotros),nos,nos,a nosotros → nos.,active
g0429,pronombres,fill_form,Вставь правильное местоимение,Nosotros ___ escribimos. (a ti),te,te,a ti → te.,active
g0430,pronombres,fill_form,Вставь правильное местоимение,Tú ___ compras. (los zapatos),los,los,"Прямое дополнение, masc. pl.",active
g0431,pronombres,fill_form,Вставь правильное местоимение,Yo ___ explico la lección. (a vosotros),os,os,a vosotros → os.,active
g0432,pronombres,fill_form,Вставь правильное местоимение,Él ___ escucha. (la canción),la,la,Прямое дополнение.,active
g0433,pronombres,fill_form,Вставь правильное местоимение,Nosotras ___ damos una respuesta. (a ellos),les,les,Непрямое дополнение plural.,active
g0434,pronombres,fill_form,Вставь правильное местоимение,Yo ___ conozco. (a Laura),la,la,Laura → la.,active
g0435,pronombres,fill_form,Вставь правильное местоимение,Ella ___ escribe una carta. (a mí),me,me,a mí → me.,active
g0436,pronombres,fill_form,Вставь правильное местоимение,Nosotros ___ miramos. (a ti),te,te,a ti → te.,active
g0437,pronombres,fill_form,Вставь правильное местоимение,Yo ___ compro. (las flores),las,las,Прямое дополнение plural.,active
g0438,pronombres,fill_form,Вставь правильное местоимение,Él ___ manda un mensaje. (a ella),le,le,Непрямое дополнение singular.,active
g0439,pronombres,fill_form,Вставь правильное местоимение,Vosotros ___ ayudáis. (a nosotros),nos,nos,a nosotros → nos.,active
g0440,pronombres,fill_form,Вставь правильное местоимение,Yo ___ necesito. (a ustedes),los,los,Прямое дополнение plural.,active
g0441,pronombres,fill_form,Вставь правильное местоимение,Ella ___ dice la verdad. (a ti),te,te,Непрямое дополнение sing.,active
g0442,pronombres,fill_form,Вставь правильное местоимение,Nosotros ___ invitamos. (a Marta),la,la,Marta → la.,active
g0443,pronombres,fill_form,Вставь правильное местоимение,Yo ___ presto mi coche. (a mi amigo),le,le,Непрямое дополнение.,active
g0444,pronombres,fill_form,Вставь правильное местоимение,Tú ___ ves. (a mí),me,me,a mí → me.,active
g0445,pronombres,fill_form,Вставь правильное местоимение,Ellos ___ llaman. (a Juan y Pedro),los,los,Прямое дополнение masc. plural.,active
g0446,pronombres,fill_form,Вставь правильное местоимение,Yo ___ escribo. (a mis padres),les,les,Непрямое дополнение plural.,active
g0447,pronombres,fill_form,Вставь правильное местоимение,Ella ___ abraza. (a su madre),la,la,Прямое дополнение fem. sing.,active
g0448,pronombres,fill_form,Вставь правильное местоимение,Nosotros ___ mandamos fotos. (a vosotros),os,os,a vosotros → os.,active
g0449,pronombres,fill_form,Вставь правильное местоимение,Yo ___ escucho. (las noticias),las,las,Прямое дополнение fem. plural.,active
g0450,pronombres,fill_form,Вставь правильное местоимение,Tú ___ compras un regalo. (a mí),me,me,Непрямое дополнение.,active
g0451,pronombres,fix_error,Исправь ошибку,Corrige: Yo la doy el libro a Juan.,Yo le doy el libro a Juan.,Yo le doy el libro a Juan.,Непрямое дополнение требует le.,active
g0452,pronombres,fix_error,Исправь ошибку,Corrige: Yo le veo todos los días. (a Pedro),Yo lo veo todos los días.,Yo lo veo todos los días.,Прямое дополнение masc. sing. → lo.,active
g0453,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros les invitamos. (a Ana),Nosotros la invitamos.,Nosotros la invitamos.,Прямое дополнение fem. sing. → la.,active
g0454,pronombres,fix_error,Исправь ошибку,Corrige: Ella la escribe una carta a mí.,Ella me escribe una carta.,Ella me escribe una carta.,Адресат письма — me.,active
g0455,pronombres,fix_error,Исправь ошибку,Corrige: Yo los explico la tarea a vosotros.,Yo os explico la tarea.,Yo os explico la tarea.,Непрямое дополнение a vosotros → os.,active
g0456,pronombres,fix_error,Исправь ошибку,Corrige: Él le escucha. (la canción),Él la escucha.,Él la escucha.,la canción — прямое дополнение.,active
g0457,pronombres,fix_error,Исправь ошибку,Corrige: Yo la digo la verdad a ti.,Yo te digo la verdad.,Yo te digo la verdad.,Получатель информации — te.,active
g0458,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros lo damos flores a nuestra madre.,Nosotros le damos flores a nuestra madre.,Nosotros le damos flores a nuestra madre.,Непрямое дополнение singular → le.,active
g0459,pronombres,fix_error,Исправь ошибку,Corrige: Tú les miras. (a mí),Tú me miras.,Tú me miras.,a mí → me.,active
g0460,pronombres,fix_error,Исправь ошибку,Corrige: Ella lo abraza. (a su hija),Ella la abraza.,Ella la abraza.,su hija → la.,active
g0461,pronombres,fix_error,Исправь ошибку,Corrige: Yo le compro. (las entradas),Yo las compro.,Yo las compro.,las entradas — прямое дополнение.,active
g0462,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros las escribimos. (a ellos),Nosotros les escribimos.,Nosotros les escribimos.,a ellos как адресат → les.,active
g0463,pronombres,fix_error,Исправь ошибку,Corrige: Tú le conoces. (a Laura),Tú la conoces.,Tú la conoces.,Laura как прямое дополнение → la.,active
g0464,pronombres,fix_error,Исправь ошибку,Corrige: Yo os veo. (a nosotros),Yo nos veo.,Yo nos veo.,a nosotros → nos.,active
g0465,pronombres,fix_error,Исправь ошибку,Corrige: Ella me presta dinero a yo.,Ella me presta dinero.,Ella me presta dinero.,Нужна форма me без a yo.,active
g0466,pronombres,fix_error,Исправь ошибку,Corrige: Yo la mando un mensaje a usted.,Yo le mando un mensaje a usted.,Yo le mando un mensaje a usted.,Адресат → le.,active
g0467,pronombres,fix_error,Исправь ошибку,Corrige: Tú nos compras. (el pan),Tú lo compras.,Tú lo compras.,el pan — прямое дополнение masc. sing.,active
g0468,pronombres,fix_error,Исправь ошибку,Corrige: Ellos les llaman. (a vosotros),Ellos os llaman.,Ellos os llaman.,a vosotros → os.,active
g0469,pronombres,fix_error,Исправь ошибку,Corrige: Yo las explico la respuesta a Juan.,Yo le explico la respuesta a Juan.,Yo le explico la respuesta a Juan.,Непрямое дополнение → le.,active
g0470,pronombres,fix_error,Исправь ошибку,Corrige: Ella lo escucha a sus amigas.,Ella las escucha.,Ella las escucha.,sus amigas → las.,active
g0471,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros la escribimos. (a nuestros padres),Nosotros les escribimos.,Nosotros les escribimos.,Адресат plural → les.,active
g0472,pronombres,fix_error,Исправь ошибку,Corrige: Yo les veo. (a Ana y Marta),Yo las veo.,Yo las veo.,Прямое дополнение fem. plural → las.,active
g0473,pronombres,fix_error,Исправь ошибку,Corrige: Tú lo dices la verdad a mí.,Tú me dices la verdad.,Tú me dices la verdad.,Получатель информации → me.,active
g0474,pronombres,fix_error,Исправь ошибку,Corrige: Yo le busco. (a mis amigos),Yo los busco.,Yo los busco.,Прямое дополнение masc. plural → los.,active
g0475,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros los damos el libro a ella.,Nosotros le damos el libro a ella.,Nosotros le damos el libro a ella.,Непрямое дополнение → le.,active
g0476,pronombres,translation,Переведи на испанский,Я вижу его каждый день.,Lo veo todos los días.,Lo veo todos los días.,Прямое дополнение masc. sing. → lo.,active
g0477,pronombres,translation,Переведи на испанский,Я даю ей книгу.,Le doy el libro.,Le doy el libro.,Непрямое дополнение sing. → le.,active
g0478,pronombres,translation,Переведи на испанский,Мы приглашаем её.,La invitamos.,La invitamos.,Прямое дополнение fem. sing. → la.,active
g0479,pronombres,translation,Переведи на испанский,Ты даёшь им книгу?,¿Les das el libro?,¿Les das el libro?,Непрямое дополнение plural → les.,active
g0480,pronombres,translation,Переведи на испанский,Она звонит мне сегодня.,Me llama hoy.,Me llama hoy.,a mí → me.,active
g0481,pronombres,translation,Переведи на испанский,Я объясняю тебе задание.,Te explico la tarea.,Te explico la tarea.,a ti → te.,active
g0482,pronombres,translation,Переведи на испанский,Он покупает их. (туфли),Los compra.,Los compra.,Прямое дополнение masc. plural.,active
g0483,pronombres,translation,Переведи на испанский,Мы пишем им.,Les escribimos.,Les escribimos.,Адресат plural → les.,active
g0484,pronombres,translation,Переведи на испанский,Ты знаешь её? (Лауру),¿La conoces?,¿La conoces?,Laura → la.,active
g0485,pronombres,translation,Переведи на испанский,Я говорю вам правду.,Les digo la verdad.,Les digo la verdad.,Непрямое дополнение plural / formal.,active
g0486,pronombres,translation,Переведи на испанский,Она видит нас.,Nos ve.,Nos ve.,a nosotros → nos.,active
g0487,pronombres,translation,Переведи на испанский,Я отправляю вам сообщение. (vosotros),Os mando un mensaje.,Os mando un mensaje.,a vosotros → os.,active
g0488,pronombres,translation,Переведи на испанский,Он слушает её. (песню),La escucha.,La escucha.,la canción → la.,active
g0489,pronombres,translation,Переведи на испанский,Мы дарим ей цветы.,Le regalamos flores.,Le regalamos flores.,Непрямое дополнение sing. → le.,active
g0490,pronombres,translation,Переведи на испанский,Я нуждаюсь в тебе.,Te necesito.,Te necesito.,С necesitar обычно te.,active
g0491,pronombres,translation,Переведи на испанский,Ты смотришь на меня.,Me miras.,Me miras.,a mí → me.,active
g0492,pronombres,translation,Переведи на испанский,Они звонят вам. (vosotros),Os llaman.,Os llaman.,a vosotros → os.,active
g0493,pronombres,translation,Переведи на испанский,Я покупаю их. (билеты),Las compro.,Las compro.,las entradas → las.,active
g0494,pronombres,translation,Переведи на испанский,Она одалживает мне деньги.,Me presta dinero.,Me presta dinero.,a mí → me.,active
g0495,pronombres,translation,Переведи на испанский,"Мы знаем их. (их, группа мужчин)",Los conocemos.,Los conocemos.,Прямое дополнение masc. plural.,active
g0496,pronombres,translation,Переведи на испанский,Я даю ему ключи.,Le doy las llaves.,Le doy las llaves.,Непрямое дополнение sing. → le.,active
g0497,pronombres,translation,Переведи на испанский,Она обнимает её дочь.,La abraza.,La abraza.,su hija → la.,active
g0498,pronombres,translation,Переведи на испанский,Мы говорим им правду.,Les decimos la verdad.,Les decimos la verdad.,Непрямое дополнение plural.,active
g0499,pronombres,translation,Переведи на испанский,Я ищу их. (моих друзей),Los busco.,Los busco.,Прямое дополнение masc. plural.,active
g0500,pronombres,translation,Переведи на испанский,Ты пишешь мне?,¿Me escribes?,¿Me escribes?,a mí → me.,active
g0501,por_para,multiple_choice,Выбери por или para,Este regalo es ___ ti.,para,para,Получатель / адресат — para.,active
g0502,por_para,multiple_choice,Выбери por или para,Gracias ___ venir.,por,por,Причина / благодарность — por.,active
g0503,por_para,multiple_choice,Выбери por или para,Trabajo ___ mi familia.,por,por,"Ради кого-то, мотив — por.",active
g0504,por_para,multiple_choice,Выбери por или para,Salgo ___ Madrid mañana.,para,para,Направление — para.,active
g0505,por_para,multiple_choice,Выбери por или para,Lo hice ___ aprender más.,para,para,Цель — para.,active
g0506,por_para,multiple_choice,Выбери por или para,Caminamos ___ el parque.,por,por,Движение через / по месту — por.,active
g0507,por_para,multiple_choice,Выбери por или para,Estudio español ___ viajar.,para,para,Цель — para.,active
g0508,por_para,multiple_choice,Выбери por или para,Te llamo ___ la tarde.,por,por,Часть дня — por.,active
g0509,por_para,multiple_choice,Выбери por или para,Lo cambié ___ otro libro.,por,por,Обмен — por.,active
g0510,por_para,multiple_choice,Выбери por или para,La tarea es ___ mañana.,para,para,Срок — para.,active
g0511,por_para,multiple_choice,Выбери por или para,Lo hice ___ ti.,por,por,Ради кого-то — por.,active
g0512,por_para,multiple_choice,Выбери por или para,Este tren va ___ Valencia.,para,para,Направление — para.,active
g0513,por_para,multiple_choice,Выбери por или para,Pagó diez euros ___ el café.,por,por,Цена — por.,active
g0514,por_para,multiple_choice,Выбери por или para,Necesito el informe ___ el viernes.,para,para,Срок — para.,active
g0515,por_para,multiple_choice,Выбери por или para,Hablamos ___ teléfono.,por,por,Средство связи — por.,active
g0516,por_para,multiple_choice,Выбери por или para,Lo compré ___ mi madre.,para,para,Получатель подарка — para.,active
g0517,por_para,multiple_choice,Выбери por или para,Voy ___ el centro.,por,por,Движение по / через место — por.,active
g0518,por_para,multiple_choice,Выбери por или para,Corro ___ mantenerme sano.,para,para,Цель — para.,active
g0519,por_para,multiple_choice,Выбери por или para,Lo sé ___ experiencia.,por,por,Причина / основание — por.,active
g0520,por_para,multiple_choice,Выбери por или para,Salimos ___ la puerta principal.,por,por,Через какую дверь — por.,active
g0521,por_para,multiple_choice,Выбери por или para,Este libro es ___ estudiantes.,para,para,Предназначение — para.,active
g0522,por_para,multiple_choice,Выбери por или para,Viajamos ___ tren.,por,por,Средство передвижения — por.,active
g0523,por_para,multiple_choice,Выбери por или para,Te doy esto ___ que lo leas.,para,para,Цель — para.,active
g0524,por_para,multiple_choice,Выбери por или para,Lo hice ___ error.,por,por,По ошибке — por.,active
g0525,por_para,multiple_choice,Выбери por или para,Estoy aquí ___ ayudarte.,para,para,Цель — para.,active
g0526,por_para,fill_form,Вставь por или para,Este regalo es ___ ti.,para,para,Адресат — para.,active
g0527,por_para,fill_form,Вставь por или para,Gracias ___ tu ayuda.,por,por,Причина благодарности — por.,active
g0528,por_para,fill_form,Вставь por или para,Trabajo ___ ganar dinero.,para,para,Цель — para.,active
g0529,por_para,fill_form,Вставь por или para,Pasamos ___ el museo.,por,por,Движение через место — por.,active
g0530,por_para,fill_form,Вставь por или para,La reunión es ___ mañana.,para,para,Срок — para.,active
g0531,por_para,fill_form,Вставь por или para,Lo hice ___ amor.,por,por,Причина / мотив — por.,active
g0532,por_para,fill_form,Вставь por или para,Salgo ___ Barcelona.,para,para,Направление — para.,active
g0533,por_para,fill_form,Вставь por или para,Hablamos ___ internet.,por,por,Средство — por.,active
g0534,por_para,fill_form,Вставь por или para,Este libro es ___ niños.,para,para,Предназначение — para.,active
g0535,por_para,fill_form,Вставь por или para,Pagó mucho ___ ese coche.,por,por,Цена — por.,active
g0536,por_para,fill_form,Вставь por или para,Estudio ___ ser médico.,para,para,Цель — para.,active
g0537,por_para,fill_form,Вставь por или para,Voy ___ el aeropuerto.,para,para,Направление — para.,active
g0538,por_para,fill_form,Вставь por или para,Lo cambié ___ otro.,por,por,Обмен — por.,active
g0539,por_para,fill_form,Вставь por или para,Necesito terminarlo ___ el lunes.,para,para,Срок — para.,active
g0540,por_para,fill_form,Вставь por или para,Lo hago ___ ti.,por,por,Ради кого-то — por.,active
g0541,por_para,fill_form,Вставь por или para,Camino ___ el centro.,por,por,Маршрут / по месту — por.,active
g0542,por_para,fill_form,Вставь por или para,Compré flores ___ mi madre.,para,para,Получатель — para.,active
g0543,por_para,fill_form,Вставь por или para,Te llamo ___ la noche.,por,por,Часть дня — por.,active
g0544,por_para,fill_form,Вставь por или para,Lo sé ___ experiencia propia.,por,por,Основание — por.,active
g0545,por_para,fill_form,Вставь por или para,Estoy aquí ___ estudiar.,para,para,Цель — para.,active
g0546,por_para,fill_form,Вставь por или para,Entramos ___ la ventana.,por,por,Через что — por.,active
g0547,por_para,fill_form,Вставь por или para,Ese curso es ___ principiantes.,para,para,Предназначение — para.,active
g0548,por_para,fill_form,Вставь por или para,Lo hizo ___ obligación.,por,por,Причина — por.,active
g0549,por_para,fill_form,Вставь por или para,Te doy esto ___ que practiques.,para,para,Цель — para.,active
g0550,por_para,fill_form,Вставь por или para,Viajo ___ trabajo.,por,por,Причина — por.,active
g0551,por_para,fix_error,Исправь ошибку,Corrige: Este regalo es por ti.,Este regalo es para ti.,Este regalo es para ti.,Адресат / получатель — para.,active
g0552,por_para,fix_error,Исправь ошибку,Corrige: Gracias para venir.,Gracias por venir.,Gracias por venir.,Причина благодарности — por.,active
g0553,por_para,fix_error,Исправь ошибку,Corrige: Estudio español por viajar.,Estudio español para viajar.,Estudio español para viajar.,Цель — para.,active
g0554,por_para,fix_error,Исправь ошибку,Corrige: Caminamos para el parque. (через парк),Caminamos por el parque.,Caminamos por el parque.,Движение через место — por.,active
g0555,por_para,fix_error,Исправь ошибку,Corrige: La tarea es por mañana.,La tarea es para mañana.,La tarea es para mañana.,Срок — para.,active
g0556,por_para,fix_error,Исправь ошибку,Corrige: Lo hice para ti. (в значении ради тебя),Lo hice por ti.,Lo hice por ti.,Ради кого-то — por.,active
g0557,por_para,fix_error,Исправь ошибку,Corrige: Salgo por Madrid mañana. (направление),Salgo para Madrid mañana.,Salgo para Madrid mañana.,Направление — para.,active
g0558,por_para,fix_error,Исправь ошибку,Corrige: Pagó veinte euros para el libro.,Pagó veinte euros por el libro.,Pagó veinte euros por el libro.,Цена — por.,active
g0559,por_para,fix_error,Исправь ошибку,Corrige: Hablamos para teléfono.,Hablamos por teléfono.,Hablamos por teléfono.,Средство связи — por.,active
g0560,por_para,fix_error,Исправь ошибку,Corrige: Este manual es por estudiantes.,Este manual es para estudiantes.,Este manual es para estudiantes.,Предназначение — para.,active
g0561,por_para,fix_error,Исправь ошибку,Corrige: Lo cambié para otro libro.,Lo cambié por otro libro.,Lo cambié por otro libro.,Обмен — por.,active
g0562,por_para,fix_error,Исправь ошибку,Corrige: Necesito el informe por el viernes.,Necesito el informe para el viernes.,Necesito el informe para el viernes.,Срок — para.,active
g0563,por_para,fix_error,Исправь ошибку,Corrige: Estoy aquí por ayudarte.,Estoy aquí para ayudarte.,Estoy aquí para ayudarte.,Цель — para.,active
g0564,por_para,fix_error,Исправь ошибку,Corrige: Lo sé para experiencia.,Lo sé por experiencia.,Lo sé por experiencia.,Основание — por.,active
g0565,por_para,fix_error,Исправь ошибку,Corrige: Entramos para la puerta principal.,Entramos por la puerta principal.,Entramos por la puerta principal.,Через что — por.,active
g0566,por_para,fix_error,Исправь ошибку,Corrige: Trabajo para mi familia. (в значении ради семьи),Trabajo por mi familia.,Trabajo por mi familia.,Ради кого-то — por.,active
g0567,por_para,fix_error,Исправь ошибку,Corrige: Este café es por ti. (адресат),Este café es para ti.,Este café es para ti.,Получатель — para.,active
g0568,por_para,fix_error,Исправь ошибку,Corrige: Corro por mantenerme sano.,Corro para mantenerme sano.,Corro para mantenerme sano.,Цель — para.,active
g0569,por_para,fix_error,Исправь ошибку,Corrige: Viajamos para tren.,Viajamos por tren.,Viajamos por tren.,Средство — por.,active
g0570,por_para,fix_error,Исправь ошибку,Corrige: Lo hice para error.,Lo hice por error.,Lo hice por error.,По ошибке — por.,active
g0571,por_para,fix_error,Исправь ошибку,Corrige: Este curso es por principiantes.,Este curso es para principiantes.,Este curso es para principiantes.,Предназначение — para.,active
g0572,por_para,fix_error,Исправь ошибку,Corrige: Te llamo para la tarde.,Te llamo por la tarde.,Te llamo por la tarde.,Часть дня — por.,active
g0573,por_para,fix_error,Исправь ошибку,Corrige: Salimos para la ventana.,Salimos por la ventana.,Salimos por la ventana.,Через что — por.,active
g0574,por_para,fix_error,Исправь ошибку,Corrige: Lo compré por mi madre. (получатель),Lo compré para mi madre.,Lo compré para mi madre.,Получатель — para.,active
g0575,por_para,fix_error,Исправь ошибку,Corrige: Estudio para obligación.,Estudio por obligación.,Estudio por obligación.,Причина — por.,active
g0576,por_para,translation,Переведи на испанский,Этот подарок для тебя.,Este regalo es para ti.,Este regalo es para ti.,Адресат — para.,active
g0577,por_para,translation,Переведи на испанский,Спасибо за помощь.,Gracias por tu ayuda.,Gracias por tu ayuda.,Причина благодарности — por.,active
g0578,por_para,translation,Переведи на испанский,"Я учу испанский, чтобы путешествовать.",Estudio español para viajar.,Estudio español para viajar.,Цель — para.,active
g0579,por_para,translation,Переведи на испанский,Мы гуляли по парку.,Caminamos por el parque.,Caminamos por el parque.,Движение через / по месту — por.,active
g0580,por_para,translation,Переведи на испанский,Задание на завтра.,La tarea es para mañana.,La tarea es para mañana.,Срок — para.,active
g0581,por_para,translation,Переведи на испанский,Я сделал это ради тебя.,Lo hice por ti.,Lo hice por ti.,Ради кого-то — por.,active
g0582,por_para,translation,Переведи на испанский,Я уезжаю в Мадрид завтра.,Salgo para Madrid mañana.,Salgo para Madrid mañana.,Направление — para.,active
g0583,por_para,translation,Переведи на испанский,Он заплатил десять евро за кофе.,Pagó diez euros por el café.,Pagó diez euros por el café.,Цена — por.,active
g0584,por_para,translation,Переведи на испанский,Мы говорили по телефону.,Hablamos por teléfono.,Hablamos por teléfono.,Средство связи — por.,active
g0585,por_para,translation,Переведи на испанский,Эта книга для студентов.,Este libro es para estudiantes.,Este libro es para estudiantes.,Предназначение — para.,active
g0586,por_para,translation,Переведи на испанский,Я поменял это на другую книгу.,Lo cambié por otro libro.,Lo cambié por otro libro.,Обмен — por.,active
g0587,por_para,translation,Переведи на испанский,Мне нужен отчёт к пятнице.,Necesito el informe para el viernes.,Necesito el informe para el viernes.,Срок — para.,active
g0588,por_para,translation,Переведи на испанский,"Я здесь, чтобы помочь тебе.",Estoy aquí para ayudarte.,Estoy aquí para ayudarte.,Цель — para.,active
g0589,por_para,translation,Переведи на испанский,Я знаю это по опыту.,Lo sé por experiencia.,Lo sé por experiencia.,Основание — por.,active
g0590,por_para,translation,Переведи на испанский,Мы вошли через главную дверь.,Entramos por la puerta principal.,Entramos por la puerta principal.,Через что — por.,active
